Date,Open,High,Low,Close,Volume,Dividends,Stock_Splits,Avg_Trading
2010-07-02,298.19,302.73,296.58,301.84,2943550,0,0,299.84
2007-11-19,184.55,193.56,184.55,190.97,2943548,0,0,188.41
2019-02-18,1922.64,1926.75,1851.92,1859.14,2942184,0,0,1890.11
2018-12-11,1854.88,1892.54,1846.41,1883.13,2942014,0,0,1869.24
2016-10-27,1082.58,1105.23,1076.12,1100.04,2941602,0,0,1090.99
2020-08-28,2238.62,2250.02,2205.76,2209.16,2941136,0,0,2225.89
2019-04-03,1967.37,1971.71,1941.99,1961.99,2939886,0,0,1960.76
2021-03-12,3053.37,3095.07,3019.96,3036.44,2938317,0,0,3051.21
2010-09-09,358.76,358.97,354.43,355.79,2938158,0,0,356.99
2015-02-11,1077.42,1091.55,1074,1079.55,2937522,0,0,1080.63
2008-01-15,185.49,186.07,179.53,180.68,2935588,0,0,182.94
2019-02-25,1823.47,1877.73,1821.58,1873.15,2934880,0,0,1848.98
2016-11-01,1091.67,1091.67,1061.85,1069.06,2934776,0,0,1078.57
2006-11-27,218.66,221.32,218.66,220.71,2933708,0,0,219.84
2007-01-10,236.64,238.62,233.87,234.9,2931428,0,0,236.01
2007-05-17,235,238.93,234.41,238.22,2931260,0,0,236.64
2016-01-11,1064.51,1065.18,1049.48,1055.51,2930228,0,0,1058.67
2021-08-04,3300,3305.2,3261.2,3273.95,2929598,0,0,3285.09
2020-08-10,2287.57,2294.48,2246.17,2252.83,2929353,0,0,2270.26
2008-03-25,162.07,173.62,161.11,169.11,2928896,0,0,166.48
2006-07-07,172.25,173.39,164.7,165.34,2928672,0,0,168.92
2006-03-27,178.86,180.27,177.97,178.48,2928432,0,0,178.89
2020-08-04,2230.28,2239.85,2195.84,2220.17,2927928,0,0,2221.53
2007-11-28,192.22,192.95,186.45,187.7,2927688,0,0,189.83
2008-04-10,169.79,177.44,169.21,173.56,2925932,0,0,172.5
2019-11-28,2010.1,2036.69,2003.24,2020.11,2924429,0,0,2017.54
2006-02-17,155.73,156.34,152.9,153.37,2923448,0,0,154.59
2016-12-20,1042.68,1066.79,1040.43,1064.2,2922760,0,0,1053.52
2007-05-18,240.12,243.18,238.22,238.77,2921004,0,0,240.07
2006-03-31,184.79,184.79,180.27,180.79,2920168,0,0,182.66
2009-07-03,152.72,155.65,152.72,155.08,2919844,0,0,154.04
2006-03-24,178.1,179.8,176.41,178.52,2917384,0,0,178.21
2006-12-14,210.11,220.56,210.11,218.58,2916024,0,0,214.84
2015-11-26,1062.46,1064.47,1044.56,1048,2915292,0,0,1054.87
2015-04-15,1165.04,1191.02,1145.16,1153.21,2913934,0,0,1163.61
2012-09-28,534.63,545.58,533.66,541.78,2912996,0,0,538.91
2010-08-05,354.69,358.92,352.11,357.07,2912950,0,0,355.7
2021-04-09,3330.41,3330.75,3284.73,3298.88,2911129,0,0,3311.19
2018-06-21,1717.86,1717.86,1704.35,1706,2910659,0,0,1711.52
2020-06-09,2031.46,2063.36,2028.65,2040.27,2909439,0,0,2040.94
2019-11-27,1995.46,2014.62,1990.16,1997.7,2907521,0,0,1999.49
2007-12-11,201.64,201.64,197.07,200.16,2907456,0,0,200.13
2007-12-26,214.32,215.23,208.78,211.5,2905996,0,0,212.46
2017-04-05,1104,1104,1092.64,1095.5,2905568,0,0,1099.04
2020-05-05,1919.47,1940.97,1891.88,1897.53,2905528,0,0,1912.46
2018-09-28,2046.42,2057.69,2028.42,2051.77,2904371,0,0,2046.07
2012-07-23,505.03,513.05,502.1,507.64,2903198,1.5,0,506.96
2011-08-11,403.84,405.25,396.84,403.16,2900464,0,0,402.27
2019-07-15,2021.34,2048.54,1995.65,2041.03,2900415,0,0,2026.64
2013-05-17,611.08,620.95,610.7,618.97,2900200,0,0,615.42
2014-01-07,953.21,960.21,935.76,938.81,2897486,0,0,947
2010-05-04,310.41,310.41,303.18,304.87,2896028,0,0,307.22
2020-08-20,2227.37,2246.66,2210.64,2223.27,2895164,0,0,2226.99
2006-02-06,153.84,158.85,153.5,158.48,2894976,0,0,156.16
2002-12-26,40.26,41.6,39.59,41.09,2894448,0,0,40.64
2019-11-20,2063.49,2076.18,2036.79,2050.45,2894129,0,0,2056.73
2020-11-18,2637.26,2640.43,2583.79,2603.22,2893762,0,0,2616.18
2019-05-06,1990.96,2042.85,1989.54,2036.11,2891422,0,0,2014.87
2005-03-03,128.01,130.35,127.45,129.84,2891160,0,0,128.91
2011-04-05,496.01,507.81,491.4,506.13,2891014,0,0,500.34
2015-04-20,1088.39,1090.08,1064.17,1065.9,2890722,0,0,1077.14
2021-05-17,3033.51,3053.57,3014.64,3048.16,2890462,0,0,3037.47
2010-08-18,346.97,356.24,345.75,354.33,2888916,0,0,350.82
2014-05-12,917.82,923.66,905.1,920.53,2886064,0,0,916.78
2019-08-06,2128.84,2147.1,2108.48,2111.77,2885467,0,0,2124.05
2010-05-24,290.44,292.45,285.52,287.48,2885428,0,0,288.97
2015-03-09,1158.59,1176.06,1145.42,1161.57,2883174,0,0,1160.41
2012-04-18,455.81,461.91,453.27,454.8,2882264,0,0,456.45
2007-01-19,250.12,252.22,245.69,246.83,2882056,0,0,248.71
2021-02-02,3151.67,3201.32,3127.84,3180.91,2881837,0,0,3165.44
2020-12-22,2808.72,2857.93,2793.51,2846.88,2881737,0,0,2826.76
2019-10-10,1933.58,1944.11,1904.11,1911.12,2881452,0,0,1923.23
2020-11-03,2580.77,2641.23,2577.85,2610.11,2879269,0,0,2602.49
2005-09-08,131.62,133.03,131.17,132.19,2878192,0,0,132
2005-09-19,138.92,139.14,135.66,136.71,2877448,0,0,137.61
2015-02-27,1167.13,1174.28,1148.19,1168.4,2877376,0,0,1164.5
2017-05-17,1110.21,1122.64,1105.42,1120.18,2876198,0,0,1114.61
2009-10-30,256.51,259.21,247.72,251.04,2876124,0,0,253.62
2007-06-18,228.12,228.5,221.81,222.31,2874456,0,0,225.18
2006-12-07,229.12,234.72,225.71,227.08,2872872,0,0,229.16
2011-11-21,448.36,449.72,438.07,441,2871704,0,0,444.29
2017-01-27,1069.86,1085.23,1069.86,1075.67,2871658,0,0,1075.15
2007-04-20,238.61,241.65,238.24,239.68,2870752,0,0,239.54
2010-04-12,316.88,320.49,316.52,319.73,2869882,0,0,318.41
2018-09-25,2071.69,2078.27,2023.68,2051.3,2868778,0,0,2056.23
2008-01-02,203.75,203.94,198.27,201.83,2864924,0,0,201.95
2020-12-17,2785.92,2828.24,2779.98,2812.88,2863460,0,0,2801.76
2020-07-22,2201.71,2201.71,2155.53,2162.19,2861534,0,0,2180.28
2021-07-22,3190,3224.95,3190,3216.35,2859334,0,0,3205.33
2013-12-16,856.91,868.02,853.27,859.23,2858500,0,0,859.36
2018-03-05,1417.72,1447.78,1410.26,1444.15,2858168,0,0,1429.98
2016-09-22,1100.34,1101.59,1075.78,1078.91,2857574,0,0,1089.16
2007-05-21,242.04,242.04,234.41,235.76,2856844,0,0,238.56
2013-02-26,616.12,629.95,615.7,628.46,2853670,0,0,622.56
2007-04-18,238.99,241.08,236.51,237.75,2853584,0,0,238.58
2005-11-02,132.01,135.28,130.8,134.62,2852888,0,0,133.18
2020-12-03,2749.15,2749.15,2676.71,2685.28,2852548,0,0,2715.07
2014-01-28,951.5,958.26,936.2,943.12,2852166,0,0,947.27
2005-10-31,128.6,132.65,128.16,132.01,2851968,0,0,130.35
2019-07-30,2030.83,2083.27,2021.72,2077.69,2851672,0,0,2053.38
2010-12-23,468.66,472.56,461.37,464.59,2850924,0,0,466.79
2013-06-21,596.96,606.73,596.62,602.66,2848224,0,0,600.74
2018-02-14,1380.99,1383.06,1344.95,1353.92,2847532,0,0,1365.73
2011-01-06,476,481.71,469.93,477.51,2846720,0,0,476.28
2011-04-28,481.76,483.13,471.74,472.99,2846194,0,0,477.4
2009-02-12,100.89,101.62,99.34,100.48,2844372,0,0,100.58
2020-01-13,2156.74,2157.81,2124.51,2130,2843893,0,0,2142.27
2012-04-23,453.31,456.81,434.12,441,2843868,0,0,446.31
2020-08-19,2246.47,2254.61,2222.93,2226.97,2843005,0,0,2237.74
2003-01-16,43.47,44.76,42.77,43.76,2842656,0,0,43.69
2020-06-12,1980.35,2017.77,1980.16,2008.22,2842642,0,0,1996.63
2018-04-04,1362.13,1364.25,1344.72,1353.51,2841820,0,0,1356.15
2017-08-18,1144.52,1179.63,1143.32,1162.93,2837356,0,0,1157.6
2021-08-20,3506,3575,3500,3559.5,2836148,0,0,3535.13
2015-10-01,1153.67,1176.29,1150.66,1173.92,2834408,0,0,1163.63
2010-07-14,315.72,318.44,312.57,314.36,2833842,0,0,315.27
2007-06-26,216.26,217.98,213.75,214.49,2832744,0,0,215.62
2013-11-18,870.66,876.57,864.81,869.81,2831602,0,0,870.46
2010-08-02,342.9,345.12,340.46,340.99,2827762,0,0,342.36
2020-11-17,2670.96,2670.96,2626.41,2642.27,2827273,0,0,2652.65
2013-07-31,760.2,777.83,759.97,771.03,2826750,0,0,767.26
2019-08-23,2111.82,2154.68,2110.82,2143.05,2826425,0,0,2130.09
2012-10-19,547.25,548.26,535.96,539.18,2825616,0,0,542.66
2005-04-11,130.54,130.82,127.09,127.41,2822992,0,0,128.96
2006-02-28,159.98,160.83,157.62,160.53,2821744,0,0,159.74
2021-03-22,3027.25,3117.36,2997.41,3107.63,2821646,0,0,3062.42
2014-05-29,914.41,929.33,910.23,920.79,2820710,0,0,918.69
2016-09-15,1061.64,1062.62,1051.12,1055.75,2818964,0,0,1057.78
2020-11-05,2661.05,2685.82,2643.21,2661.74,2816502,0,0,2662.96
2018-10-16,1839.71,1852.77,1818.1,1843.75,2815425,0,0,1838.58
2008-09-09,166.46,169.71,163.54,168.37,2815328,0,0,167.02
2016-07-20,1108.7,1132.46,1107.86,1129.04,2815252,0,0,1119.52
2012-09-14,597,601.94,586.2,590.77,2814840,0,0,593.98
2019-06-27,2145,2153.56,2131.96,2142.67,2813464,0,0,2143.3
2011-06-15,487.46,495.27,485.5,486.74,2812382,0,0,488.74
2010-12-21,476.41,477.73,470.29,473.07,2810642,0,0,474.37
2011-07-20,472.66,473.4,462.39,465.45,2807746,0,0,468.47
2007-03-30,237.91,239.14,232.55,235.15,2807056,0,0,236.19
2013-11-28,848.15,849.61,838.32,844.53,2805722,0,0,845.15
2007-06-25,217.97,219.9,213.92,215.26,2803776,0,0,216.76
2006-05-29,176.02,176.02,173.69,174.66,2802688,0,0,175.1
2016-09-19,1073.01,1101.14,1066.2,1094.08,2802546,0,0,1083.61
2009-11-20,270.9,278.09,267.74,276.95,2800774,0,0,273.42
2006-09-06,192.93,192.93,187.93,188.4,2800432,0,0,190.55
2019-10-24,2026.58,2041.17,2004.51,2024.64,2798671,0,0,2024.22
2014-10-27,1101.06,1101.36,1068.69,1074.02,2797208,0,0,1086.28
2019-09-17,2054.61,2056.14,2007.56,2023.82,2796530,0,0,2035.53
2009-12-18,288.78,292.27,287.5,290.67,2795290,0,0,289.81
2020-07-08,2235.18,2239.52,2173.74,2184.87,2793358,0,0,2208.33
2005-06-15,118.65,119.41,118.32,118.87,2791072,0,0,118.81
2020-12-23,2850.39,2892.96,2839.89,2882.8,2790988,0,0,2866.51
2011-11-18,456.93,458.61,444.76,449.02,2789442,0,0,452.33
2014-09-30,1212.06,1213.67,1183.73,1196.17,2788954,0,0,1201.41
2019-11-08,2129.27,2129.27,2065.48,2071.26,2788759,0,0,2098.82
2019-07-08,2044.17,2082.03,2028.09,2069.28,2788062,0,0,2055.89
2021-01-27,3276.79,3283.19,3204.3,3238.11,2786662,0,0,3250.6
2018-08-10,1861.27,1875.88,1852.91,1872.69,2784105,0,0,1865.69
2013-08-16,774.73,777.19,745.57,756.34,2779930,0,0,763.46
2018-10-17,1850.98,1868.83,1804,1812.83,2779207,0,0,1834.16
2021-01-21,3281.75,3285.87,3239.15,3250.82,2778546,0,0,3264.4
2020-05-20,1914.47,1927.13,1896.5,1918,2778505,0,0,1914.02
2010-09-03,345.75,346.36,339.69,340.58,2777970,0,0,343.09
2012-02-03,474.46,487.31,472.8,485.46,2777558,0,0,480.01
2021-02-12,3161.8,3222.67,3159.62,3168.35,2777404,0,0,3178.11
2006-05-12,189.8,191.11,185.96,188.4,2777136,0,0,188.82
2006-04-05,184.06,185.48,181.22,182.35,2776928,0,0,183.28
2007-03-20,240.13,243.27,237.84,238.8,2775592,0,0,240.01
2020-08-11,2253.03,2281.65,2245.73,2249.97,2774423,0,0,2257.59
2015-07-30,1116.85,1117.19,1097.66,1101.14,2770574,0,0,1108.21
2019-07-01,2125.97,2145,2098.96,2130.3,2769940,0,0,2125.06
2006-10-10,190.18,192.99,190.18,191.8,2769780,0,0,191.29
2018-11-01,1830.07,1830.73,1790.2,1822.63,2769759,0,0,1818.41
2010-06-02,295.57,304.26,294.97,302.16,2769330,0,0,299.24
2018-10-31,1788.97,1830.31,1765.86,1824.89,2769190,0,0,1802.51
2019-01-28,1823.94,1851.31,1816.87,1844.7,2769033,0,0,1834.21
2014-08-13,1079.64,1105.86,1079.64,1092.77,2768378,0,0,1089.48
2009-11-03,254.12,254.12,240.13,242.15,2768288,0,0,247.63
2006-10-06,189.81,190.94,187.34,188.52,2766944,0,0,189.15
2010-07-26,341.85,345.59,341.04,344.63,2766490,0,0,343.28
2020-03-25,1669.02,1777.02,1649.39,1718.4,2765520,0,0,1703.46
2010-11-18,436.88,436.88,423.84,424.98,2765160,0,0,430.64
2015-05-28,1142.75,1151.13,1133.25,1145.21,2763608,0,0,1143.08
2015-06-10,1136.58,1156.07,1135.61,1151.98,2763350,0,0,1145.06
2011-12-09,479.77,488.77,479.77,484.48,2763230,0,0,483.2
2010-07-06,298.88,309.18,298.61,308.07,2760904,0,0,303.69
2003-01-15,42.64,43.59,42.4,43.14,2759760,0,0,42.94
2013-09-06,853.21,860,838.77,844.63,2759596,0,0,849.15
2010-09-02,352.86,352.86,342.29,343.35,2758800,0,0,347.84
2018-02-05,1446.08,1482.35,1430.67,1442.92,2757742,0,0,1450.51
2020-03-03,1968.8,2007.79,1961.01,1984.59,2757585,0,0,1980.55
2014-04-01,914.41,931.46,914.37,927.93,2755932,0,0,922.04
2018-02-08,1385.52,1407.77,1375.87,1382.94,2755004,0,0,1388.02
2010-03-03,308.07,310.07,306.13,307.97,2754742,0,0,308.06
2018-10-23,1777.67,1787.09,1729.65,1735.91,2752811,4,0,1757.58
2015-03-27,1110.75,1128.7,1098.95,1103.65,2751776,0,0,1110.51
2018-10-10,1973.13,1978.72,1906.42,1920.13,2749573,0,0,1944.6
2017-05-23,1155.69,1169.81,1146.93,1150.45,2748596,0,0,1155.72
2010-09-01,342.49,350.22,341.68,349.16,2745484,0,0,345.89
2012-05-11,507.2,512.54,506.04,509.99,2745190,0,0,508.94
2006-08-30,187.93,188.67,186.02,186.54,2744772,0,0,187.29
2015-08-28,1158.11,1158.11,1135.34,1141.18,2744152,0,0,1148.19
2015-11-13,1089.33,1089.33,1066.32,1071.17,2743232,0,0,1079.04
2016-09-09,1056.99,1073.76,1052.61,1067.31,2742438,0,0,1062.67
2016-01-14,1015.59,1027.16,1005.31,1018.18,2742052,0,0,1016.56
2011-09-21,440.09,440.09,427.29,430.01,2740760,0,0,434.37
2010-05-12,303.26,307.65,300.9,304.24,2740076,0,0,304.01
2010-09-24,379.55,381.5,376.25,379.08,2738784,0,0,379.09
2015-01-27,1102.57,1103.73,1092.56,1098.05,2738736,2.5,0,1099.23
2007-08-06,208.95,214.32,205.88,210.76,2737548,0,0,209.98
2019-11-25,2017.39,2027.5,1995.66,2024.15,2737010,0,0,2016.18
2006-06-13,153,153.79,147.33,148.22,2736984,0,0,150.58
2018-10-24,1743.82,1764.49,1705.27,1740.48,2735913,0,0,1738.51
2019-07-16,2027.01,2033.21,2002.22,2007.94,2735399,5,0,2017.6
2014-06-12,967.95,970.1,939.89,962.93,2734338,0,0,960.22
2015-04-27,1096.93,1105.93,1091.01,1097.24,2733052,0,0,1097.78
2009-11-05,251.72,251.72,241.97,249.52,2731302,0,0,248.73
2016-10-17,1074.78,1077.91,1063.66,1071.85,2728346,0,0,1072.05
2006-02-10,157.64,158.38,155.27,157.58,2728200,0,0,157.21
2010-07-12,316.45,322.21,316.45,321.28,2725776,0,0,319.1
2013-08-20,760.12,760.12,734.72,737.44,2724844,0,0,748.1
2019-11-15,2135.49,2150.57,2109,2114.54,2724180,0,0,2127.4
2017-02-17,1127.77,1129.42,1095.84,1098.53,2723324,0,0,1112.89
2011-05-04,467.82,467.82,455.23,464.17,2722934,0,0,463.76
2021-06-25,3367.9,3392.25,3342.71,3373.44,2722861,0,0,3369.07
2009-11-24,281.28,281.28,272.49,279.31,2721872,0,0,278.59
2007-12-14,195.16,202.79,195.16,199.98,2720436,0,0,198.27
2019-12-27,2147.16,2165.06,2116.05,2137.93,2720261,0,0,2141.55
2007-01-18,248.13,252.11,248.13,250.12,2719816,0,0,249.62
2007-01-05,240.53,241.21,238.26,240.15,2718740,0,0,240.04
2015-12-14,1043.38,1066.52,1041.32,1062.7,2718532,0,0,1053.48
2017-12-15,1189.27,1198.87,1176.79,1180.85,2718138,0,0,1186.44
2019-04-26,2078.71,2117.35,2069.42,2112.26,2716958,0,0,2094.43
2010-02-04,301.64,302.02,293.45,295.93,2716612,0,0,298.26
2011-11-04,463.24,464.89,449.27,454.48,2716008,0,0,457.97
2013-03-22,655.76,656.06,643.41,647.68,2714456,0,0,650.73
2020-11-20,2631.32,2652.13,2604.11,2636.52,2711471,0,0,2631.02
2006-05-05,193.96,193.96,188.29,189.4,2710520,0,0,191.4
2012-01-03,488.96,499.97,487.62,494.89,2708884,0,0,492.86
2017-05-04,1072.09,1072.11,1053.32,1063.04,2708208,0,0,1065.14
2018-02-28,1411.21,1424.67,1404.91,1411.23,2706864,0,0,1413.01
2020-12-21,2835.48,2860.75,2760.16,2794.99,2705195,0,0,2812.84
2020-06-17,2014.62,2027.27,1995.47,2016.39,2703527,0,0,2013.44
2018-07-04,1762.77,1762.77,1741.44,1749.88,2700614,0,0,1754.22
2016-07-14,1124.99,1144.45,1118.2,1141.24,2699988,0,0,1132.22
2006-11-15,212,213.34,207.36,208.54,2698040,0,0,210.31
2017-11-07,1238.56,1284.02,1236.72,1257.13,2696892,0,0,1254.11
2010-10-08,384,388.33,353.47,383.41,2695996,0,0,377.31
2006-09-20,191.7,196.06,188.5,195.31,2695896,0,0,192.89
2020-08-13,2243.16,2269.8,2220.95,2224.85,2695682,0,0,2239.69
2015-10-20,1108.06,1123.05,1107.78,1121.6,2695084,0,0,1115.12
2013-08-07,795.88,803.05,770.16,774.09,2694980,0,0,785.79
2014-02-04,926.78,927.2,900.37,917.12,2694166,0,0,917.87
2011-06-09,482.94,490.66,482.94,487.6,2693966,0,0,486.03
2019-11-05,2136.47,2150.08,2109.24,2141.18,2693475,0,0,2134.24
2015-05-22,1119.09,1153.65,1114.38,1148.89,2691632,0,0,1134
2011-09-30,432.65,438.46,425.73,427.46,2691018,0,0,431.07
2019-04-09,1953.21,1979.63,1941.56,1973.5,2690970,0,0,1961.98
2009-12-11,282.54,285.44,279.69,282.12,2688312,0,0,282.45
2007-11-08,190.32,192.18,188.37,190.23,2686964,0,0,190.27
2020-02-26,2099.41,2109.06,2059.4,2069.78,2686842,0,0,2084.41
2020-05-08,1903.76,1904.16,1851.88,1858.9,2686530,0,0,1879.67
2020-12-04,2686.62,2714.42,2674.92,2703.22,2686527,0,0,2694.79
2005-03-22,135.94,136.15,134.56,134.89,2684432,0,0,135.38
2005-02-04,122.41,123.53,121.52,122.07,2684040,0,0,122.38
2014-03-31,896.93,914.39,887.56,909.36,2683268,0,0,902.06
2006-11-28,218.66,219.8,211.27,218.63,2682960,0,0,217.09
2021-01-01,2854.31,2913.77,2853.32,2902.13,2681440,0,0,2880.88
2012-03-29,476.95,482.33,469.24,472.89,2681214,0,0,475.35
2006-08-29,186.77,188.1,186.39,187.74,2679596,0,0,187.25
2021-04-19,3146.71,3166.57,3113.05,3139.56,2679106,0,0,3141.47
2017-07-25,1168.46,1193.56,1165.06,1189.63,2678832,0,0,1179.18
2020-04-28,1831.01,1833.96,1799.2,1825.17,2678505,0,0,1822.34
2016-01-05,1065.63,1066.34,1045.97,1049.52,2678020,0,0,1056.86
2011-03-16,445.78,458.62,445.43,455.1,2677874,0,0,451.23
2007-06-22,218.94,220.85,216.93,217.97,2677304,0,0,218.68
2016-01-21,1023.42,1025.61,1005.84,1009.76,2675536,2.75,0,1016.15
2010-05-21,284.43,290.8,274.52,287.92,2675092,0,0,284.42
2020-02-25,2061.88,2121.48,2057.5,2101.5,2674567,0,0,2085.59
2006-08-04,182.03,182.75,178.81,179.86,2674200,0,0,180.86
2010-02-25,308.39,308.39,304.97,306.97,2672984,0,0,307.18
2020-10-26,2665.95,2685.78,2646.68,2664.22,2672752,0,0,2665.66
2006-05-16,184.99,188.29,181.2,186.38,2671568,0,0,185.21
2007-12-19,194.52,197.75,193.76,196.93,2671020,0,0,195.74
2007-07-25,223.34,223.91,218.94,219.55,2670172,0,0,221.44
2015-07-08,1150.74,1161.26,1143.01,1149.47,2667850,0,0,1151.12
2020-03-02,1983.42,2001.89,1935.37,1950.58,2667076,0,0,1967.82
2007-08-27,196.48,199.14,195.54,196.78,2666856,0,0,196.98
2014-06-09,898.22,911.57,895.21,909.76,2666196,0,0,903.69
2015-09-10,1128.37,1144.58,1121.71,1129.88,2665818,0,0,1131.14
2020-07-21,2200.72,2209.26,2172.25,2195.84,2665286,0,0,2194.52
2002-11-21,29.97,33.26,29.97,31.97,2664024,0,0,31.29
2013-08-26,774.26,797.83,770.39,782.29,2663238,0,0,781.19
2007-10-08,207.24,210.64,203.62,206.72,2662144,0,0,207.05
2015-02-18,1134.48,1159.91,1125.79,1156.68,2660014,0,0,1144.21
2019-06-07,2067.95,2082.98,2037.6,2075.32,2659446,0,0,2065.96
2021-02-09,3172.52,3222.97,3141.74,3154.55,2658751,0,0,3172.95
2019-03-12,1900.42,1910.56,1889.99,1898.91,2658550,0,0,1899.97
2005-03-02,128.48,128.48,127.23,127.83,2658112,0,0,128
2011-03-22,438.88,440.88,433.94,436.59,2657774,0,0,437.57
2018-02-06,1399.59,1430.81,1387.96,1393.66,2657306,0,0,1403
2012-05-18,499.24,507.57,498.35,501.66,2656670,0,0,501.71
2020-05-13,1957.66,1957.66,1890.56,1914.12,2656665,0,0,1930
2016-01-06,1050.08,1066.14,1050.08,1064.11,2653228,0,0,1057.6
2014-05-26,916.12,924.9,909.55,918.25,2650850,0,0,917.2
2003-01-07,43.13,43.5,41.69,42.09,2650800,0,0,42.6
2010-08-24,353.88,358.72,351.85,354.17,2650474,0,0,354.65
2018-07-02,1736.61,1742.05,1726.39,1736,2650290,0,0,1735.26
2007-02-08,249.93,250.59,247.25,248.61,2650024,0,0,249.09
2003-01-08,42.64,43.98,42.33,43.59,2648456,0,0,43.14
2016-03-03,1046.26,1070.89,1030.58,1062.9,2648284,0,0,1052.66
2007-06-11,235.66,236.2,232.14,232.76,2648136,0,0,234.19
2008-09-02,158.66,166.07,158.66,165.25,2647848,0,0,162.16
2017-07-12,1145.23,1145.59,1121.05,1125.37,2646450,0,0,1134.31
2019-11-04,2146.19,2167.78,2120.81,2133.5,2646411,0,0,2142.07
2008-08-22,159.45,160.57,156.43,159.45,2645284,0,0,158.98
2006-03-23,179.33,181.12,176.33,176.89,2644488,0,0,178.42
2011-05-31,471.49,480.76,469.49,472.37,2644154,0,0,473.53
2006-02-20,154.69,156.2,153.6,155.72,2643608,0,0,155.05
2021-09-01,3796,3816.7,3707,3714.95,2643336,0,0,3758.66
2010-06-15,307.05,315.6,307.05,310.89,2642976,5,0,310.15
2012-01-24,449.6,452.49,445.47,449.89,2641310,0,0,449.36
2021-07-07,3267.87,3275.55,3234.54,3267.82,2640710,0,0,3261.44
2020-02-06,2090.64,2119.1,2061.88,2074.41,2640065,0,0,2086.51
2018-10-15,1822.79,1837.4,1804,1831.72,2638151,0,0,1823.98
2020-12-30,2908.22,2921.4,2876.11,2883.35,2637968,0,0,2897.27
2011-12-07,487.62,492.95,484.97,487.43,2637422,0,0,488.24
2012-09-07,581.12,583.96,576.47,579.74,2636656,0,0,580.32
2015-01-07,1081.82,1085.83,1054.42,1058.91,2636332,0,0,1070.25
2013-01-03,530.07,538.03,527.95,536.61,2635130,0,0,533.17
2019-03-06,1877.07,1901.32,1873.06,1886.79,2635047,0,0,1884.56
2007-01-17,252.87,253.84,247.18,248.06,2633828,0,0,250.49
2021-08-18,3573.85,3595,3536.6,3560.55,2631309,0,0,3566.5
2021-02-15,3186.43,3186.43,3109.52,3117.76,2630853,0,0,3150.03
2003-01-09,43.87,44.72,43.46,44.02,2630400,0,0,44.02
2009-02-18,94.85,96.74,94,94.74,2629412,0,0,95.08
2014-06-10,910.28,930.05,910.28,928.85,2628068,0,0,919.86
2018-05-11,1606.13,1620.45,1600.69,1607.41,2627876,0,0,1608.67
2012-05-07,522.11,529.78,517.31,527.6,2627762,0,0,524.2
2019-09-11,2084.22,2092.8,2046.61,2053.71,2627440,0,0,2069.33
2013-09-04,849.39,882.85,846.82,878.73,2626516,0,0,864.45
2019-01-17,1772.05,1790.92,1765.72,1787.43,2625816,4,0,1779.03
2012-07-30,516.27,519.6,507.77,514.64,2625712,0,0,514.57
2020-08-17,2233.29,2240.2,2208.87,2223.82,2625630,0,0,2226.54
2019-05-20,2005.11,2030.02,1934.34,2022.99,2625116,0,0,1998.12
2010-04-27,314.86,316.44,312.9,315.4,2621234,0,0,314.9
2020-01-15,2152.03,2169.53,2133.74,2165.54,2620681,0,0,2155.21
2017-03-23,1132.33,1133.73,1116.46,1122.46,2620638,0,0,1126.24
2019-09-30,1965.85,2006.04,1964.09,2001.56,2620039,0,0,1984.38
2011-03-21,445.57,445.57,435.37,437.12,2619090,0,0,440.91
2014-01-03,921.17,948.57,913.74,945.64,2618174,0,0,932.28
2020-08-26,2212.57,2230.23,2187.35,2223.92,2618149,0,0,2213.52
2015-02-19,1156.84,1179.35,1156.4,1176.61,2618002,0,0,1167.3
2013-07-30,755.95,766.55,754.02,761.18,2617484,0,0,759.43
2010-12-14,437.37,444.05,433.68,440.52,2615340,0,0,438.9
2018-05-09,1599.62,1624.98,1599.62,1622.45,2615050,0,0,1611.67
2010-06-29,310.44,310.44,303.95,305.9,2614662,0,0,307.68
2013-02-07,571.6,583.78,571.6,582.58,2612782,0,0,577.39
2006-08-25,184.12,185.24,183.48,184.76,2611752,0,0,184.4
2019-01-03,1806.86,1831.29,1782.47,1788.92,2611668,0,0,1802.39
2020-10-01,2477.05,2506.65,2459.58,2490.32,2610337,0,0,2483.4
2017-12-29,1216.8,1256.6,1214.69,1253.03,2609542,0,0,1235.28
2018-10-29,1703.01,1768.21,1680.08,1761.67,2609483,0,0,1728.24
2010-10-12,383.43,388.78,381.99,386.71,2608902,0,0,385.23
2021-08-02,3180,3224.9,3167,3219.4,2608669,0,0,3197.82
2014-05-08,922.98,930.1,915.54,921.68,2606900,0,0,922.58
2017-12-28,1210.17,1230.9,1208.71,1218.59,2605088,0,0,1217.09
2006-11-29,220.56,222.23,218.66,221.43,2603156,0,0,220.72
2011-07-07,486.26,493.21,486.26,491.53,2602634,0,0,489.32
2007-05-30,238.22,238.22,230.64,231.68,2600056,0,0,234.69
2007-02-07,247.75,250.12,246.84,248.95,2599984,0,0,248.42
2016-07-18,1107.34,1117.3,1099.92,1101.21,2598850,0,0,1106.44
2019-09-16,2059.38,2072.21,2027.39,2049.9,2597948,0,0,2052.22
2005-07-27,118.65,120.81,118.65,120.48,2597408,0,0,119.65
2011-01-21,493.12,497.19,490.67,493.79,2597404,0,0,493.69
2019-05-22,1990.96,2002.23,1957.93,1964.3,2595795,0,0,1978.86
